Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
5.158313,0.3144421,0.57476068,1.01968515,0.1521914,-0.01325762,0.00325025,0.00755552,0.01560174,0.04853597,0.20763801,-0.09329867,-0.09194461,3
5.166646,0.31434524,0.5748108,1.01973653,0.15231195,-0.01291757,0.00487091,0.00669244,0.01534204,-0.0195641,0.05366487,-0.06916816,-0.01507722,3
5.174979,0.31425467,0.57489562,1.01978302,0.15244445,-0.01342868,0.00440182,0.00625613,0.0154546,-0.1007469,-0.13306963,-0.03075619,0.0831349,3
5.183312,0.31414616,0.57494873,1.01983058,0.15257429,-0.01465952,0.00244916,0.00622752,0.01611465,-0.14264174,-0.26430103,-0.00211238,0.13994725,3
5.191646,0.31401521,0.57495761,1.01988697,0.15271714,-0.01680113,-0.00147343,0.00661495,0.01811647,-0.11987364,-0.2886962,0.00550512,0.123661,3
5.199979,0.31386244,0.57491028,1.01994288,0.15288657,-0.01857854,-0.00541689,0.00696066,0.02056589,-0.04213659,-0.21805222,-0.00382907,0.04732695,3
5.208313,0.31369326,0.57484162,1.0200032,0.15307887,-0.01865454,-0.00712517,0.00684979,0.02111112,0.07805517,-0.07190046,-0.02439997,-0.07880709,3
5.216646,0.31351161,0.5747422,1.02006721,0.15329561,-0.01693524,-0.00637176,0.00633004,0.01916953,0.21507907,0.12514694,-0.04601752,-0.21985538,3
5.224979,0.31336227,0.57467824,1.02012122,0.15346681,-0.01410669,-0.00392379,0.00568869,0.01570847,0.30973563,0.29474139,-0.05074308,-0.28039247,3
5.233312,0.31326789,0.5746665,1.02016222,0.15357038,-0.01067196,-0.00047744,0.00511768,0.01184522,0.32730666,0.37467781,-0.0330904,-0.23066227,3
5.241645,0.31321388,0.57469398,1.02019322,0.15363844,-0.00732544,0.00366808,0.00483396,0.00951231,0.28387898,0.37529889,-0.00237704,-0.12387677,3
5.249979,0.31317431,0.57474536,1.02022767,0.15371187,-0.00507059,0.0072414,0.00502946,0.01017075,0.20033753,0.32124305,0.03096369,-0.00391674,3
5.258312,0.31313971,0.57480675,1.02027285,0.15379559,-0.00407221,0.00942294,0.00556948,0.01167877,0.08692158,0.22143307,0.06059455,0.09225608,3
5.266645,0.31311026,0.57491219,1.02032495,0.15391682,-0.00388356,0.01078193,0.00629428,0.01307478,-0.03143157,0.11694048,0.07897916,0.13552476,3
5.274979,0.31308118,0.575019,1.02038252,0.1540416,-0.00459166,0.01101021,0.00704172,0.01385258,-0.12968644,0.07480323,0.08753373,0.16211413,3
5.283312,0.31304932,0.57511431,1.02043939,0.15415707,-0.00623288,0.01060609,0.00782016,0.01457714,-0.20662473,0.09826615,0.09315322,0.21453698,3
5.291646,0.31300288,0.57520938,1.02050626,0.15428224,-0.00854436,0.01079921,0.00849846,0.01618187,-0.25640634,0.15667808,0.09572107,0.28284532,3
5.299979,0.31291604,0.57525277,1.02058101,0.15440476,-0.01110528,0.01293605,0.00934247,0.01944095,-0.26437074,0.22698818,0.09162503,0.34051073,3
5.308312,0.31280559,0.57535779,1.02066696,0.15457973,-0.01368111,0.01593894,0.01023535,0.02336632,-0.23826255,0.24756618,0.08374996,0.34182778,3
5.316645,0.31267005,0.57549584,1.02074969,0.15479013,-0.01562035,0.01901038,0.01099472,0.02694947,-0.19508994,0.16451143,0.07264672,0.25824898,3
5.324978,0.31253529,0.57572728,1.02085102,0.15507649,-0.01678086,0.02085456,0.01144533,0.02911195,-0.14188176,-0.00327471,0.04617487,0.11167745,3
5.333312,0.31238475,0.57592499,1.02094555,0.15534236,-0.01759864,0.01988896,0.01179223,0.02905752,-0.08196255,-0.16299494,0.02600451,-0.02767643,3
5.341645,0.31224227,0.57610434,1.02105427,0.15559591,-0.01816161,0.01652069,0.0119472,0.02730408,-0.02421935,-0.2451247,0.04193338,-0.10731056,3
5.349978,0.31208619,0.57620883,1.02114582,0.15580486,-0.01836277,0.01215582,0.01157646,0.02487911,0.02725445,-0.24078441,0.07563657,-0.12069193,3
5.358312,0.3119269,0.57627183,1.02125072,0.15600573,-0.01779146,0.01016859,0.0122345,0.0238667,0.06989723,-0.17429021,0.08564071,-0.09743197,3
5.366645,0.31177056,0.57631707,1.02134073,0.15619171,-0.01671291,0.01039271,0.01390463,0.02409706,0.09522569,-0.08316936,0.07482833,-0.06583015,3
5.374979,0.31162888,0.57637513,1.0214318,0.15636986,-0.01552946,0.01110856,0.01537806,0.0245163,0.08744191,-0.04122768,0.04142082,-0.05733168,3
5.383312,0.31152213,0.57652938,1.02159917,0.15662126,-0.01465773,0.01105849,0.01520521,0.02383984,0.04222734,-0.09679034,-0.04174741,-0.09068426,3
5.391645,0.31141493,0.57665735,1.02175689,0.15685092,-0.01436776,0.01006428,0.01420384,0.02257147,-0.02381407,-0.19665752,-0.16784319,-0.1304545,3
5.399978,0.31130007,0.57674044,1.02190256,0.15705419,-0.01498109,0.00765744,0.01243239,0.0209197,-0.09911311,-0.2783846,-0.28648362,-0.1169443,3
5.408311,0.31116799,0.57675683,1.02194369,0.1571935,-0.01629985,0.00424983,0.00971321,0.0194446,-0.18263836,-0.3341499,-0.35596174,-0.02684492,3
5.416645,0.31102249,0.57675576,1.02200127,0.15734997,-0.01807399,0.00101686,0.00566962,0.01896965,-0.26791912,-0.38169453,-0.38739517,0.11874485,3
5.424978,0.31087044,0.57677382,1.022053,0.15751159,-0.02048143,-0.00174404,0.0016296,0.02062004,-0.35745135,-0.43475977,-0.38533759,0.31227383,3
5.433311,0.31070122,0.57676756,1.02209759,0.1576867,-0.02380202,-0.00486078,-0.00135184,0.02433086,-0.45233908,-0.49420753,-0.33317834,0.52100611,3
5.441645,0.3104986,0.57671922,1.02203441,0.15790437,-0.0279234,-0.00926975,-0.00379802,0.02966596,-0.51711565,-0.52216709,-0.23693751,0.65513837,3
5.449978,0.31025061,0.57662714,1.02195966,0.15817925,-0.03315313,-0.01506692,-0.00551703,0.03683178,-0.50859946,-0.4656066,-0.14733674,0.64657319,3
5.458312,0.30994487,0.57646418,1.02188098,0.15853453,-0.03848389,-0.02038666,-0.00633123,0.04400807,-0.42106506,-0.31330946,-0.09261202,0.51186675,3
5.466645,0.30960813,0.57627767,1.02186668,0.15891972,-0.04221277,-0.02275595,-0.00616911,0.0483509,-0.25657842,-0.07427152,-0.06774238,0.27301976,3
5.474978,0.30920076,0.57601565,1.02183568,0.15940507,-0.04338073,-0.02136954,-0.00625017,0.04876074,-0.02041553,0.22913994,-0.05780504,-0.04788969,3
5.483311,0.30881283,0.57580966,1.02177966,0.15984786,-0.04238533,-0.01770861,-0.00700834,0.04646749,0.22886729,0.51248252,-0.05810067,-0.34640786,3
5.491644,0.30845162,0.57568854,1.02169812,0.16023745,-0.03917471,-0.01203423,-0.00817302,0.0417885,0.42145792,0.69712132,-0.05915216,-0.51380295,3
5.499978,0.30815932,0.5756551,1.02161407,0.16054343,-0.03400101,-0.0045854,-0.00862602,0.03537659,0.5412938,0.79608721,-0.03899845,-0.53385061,3
5.508311,0.30789158,0.57563889,1.02154577,0.16082022,-0.02831411,0.00295104,-0.00871185,0.02977069,0.59397131,0.86537337,-0.01114378,-0.40284693,3
5.516644,0.30767792,0.57567424,1.02148354,0.16104554,-0.02312163,0.00991527,-0.00840667,0.02652536,0.56576174,0.9242633,-0.01041651,-0.11273724,3
5.524978,0.30751017,0.57577193,1.02141845,0.16125029,-0.01849182,0.01687355,-0.00803235,0.02629035,0.46620631,0.9619754,-0.03824028,0.23896168,3
5.533311,0.30738974,0.5759666,1.02133811,0.1614929,-0.01465088,0.02528558,-0.00839475,0.03040528,0.33089668,0.93838239,-0.06925647,0.49808875,3
5.541645,0.30728656,0.57620454,1.02127361,0.16176015,-0.01232331,0.03475859,-0.00961784,0.03811202,0.17193282,0.79626834,-0.09637666,0.57736701,3
5.549978,0.30721164,0.57651222,1.02120793,0.16208357,-0.0116766,0.04288571,-0.01097445,0.04578172,-0.01562779,0.48943308,-0.10254698,0.44505379,3
5.558311,0.30711693,0.57691872,1.02111149,0.16251196,-0.01254117,0.04656035,-0.01184587,0.04965352,-0.20857565,0.01422653,-0.06251862,0.12780084,3
5.566644,0.30702156,0.57740384,1.02098703,0.16302179,-0.01509136,0.04439849,-0.0123251,0.0484859,-0.3638804,-0.53882307,0.01757395,-0.2169389,3
5.574977,0.30688381,0.57784998,1.02086055,0.16350554,-0.01938798,0.03640845,-0.0120676,0.04297785,-0.43995669,-0.9776457,0.09707292,-0.41127631,3
5.583311,0.30672422,0.57812321,1.02076972,0.16383474,-0.02444635,0.02393255,-0.01066451,0.03583466,-0.41026741,-1.14407635,0.14347439,-0.44913602,3
5.591644,0.30649403,0.57821572,1.02069497,0.16409384,-0.02881062,0.01032535,-0.00845912,0.0317525,-0.27710533,-1.02874506,0.15218857,-0.40850875,3
5.599977,0.30620947,0.57819152,1.02063358,0.16438594,-0.03066403,0.00114322,-0.00667932,0.03140387,-0.07381087,-0.7024678,0.1236591,-0.32344845,3
5.608311,0.30590177,0.57811302,1.02058566,0.16470711,-0.02978903,-0.00179709,-0.00604155,0.03044858,0.1401244,-0.26698446,0.06370354,-0.24769537,3
5.616644,0.30563462,0.57805526,1.02055216,0.16498247,-0.02686482,-0.00028432,-0.00616911,0.0275655,0.29267606,0.11774633,0.00148533,-0.2306013,3
5.624978,0.30545402,0.57809216,1.02050781,0.16517206,-0.02299288,0.00350179,-0.00665071,0.02419023,0.34401339,0.32954481,-0.02748034,-0.22453158,3
5.633311,0.30530918,0.57815719,1.02044249,0.16534373,-0.01937129,0.00788871,-0.00718596,0.02211598,0.31559289,0.38384145,-0.01578579,-0.17025092,3
5.641644,0.30516842,0.57825869,1.02036703,0.16553296,-0.01699961,0.01125579,-0.00742081,0.02169673,0.24431655,0.35021219,0.01994387,-0.08037668,3
5.649977,0.30502376,0.57834643,1.02029765,0.16571583,-0.01585371,0.01349216,-0.00707629,0.02198755,0.15509433,0.28811565,0.05556392,0.01214705,3
5.65831,0.30488294,0.57846797,1.02024508,0.16590913,-0.01511192,0.01519328,-0.00613573,0.02229021,0.07595111,0.27599916,0.065785,0.11043019,3
5.666644,0.30477345,0.57860374,1.02020359,0.16608842,-0.01463568,0.01683719,-0.00502588,0.02286818,0.02285375,0.36254936,0.03324774,0.24890381,3
5.674977,0.30466196,0.57876283,1.02016437,0.1662866,-0.0146938,0.01918502,-0.00451567,0.02458381,-0.02319108,0.50445622,-0.04491127,0.42751294,3
5.683311,0.30455187,0.57891899,1.02013588,0.16647978,-0.01505649,0.02414296,-0.00517013,0.02891904,-0.10616982,0.58714974,-0.15175705,0.57075125,3
5.691644,0.30441397,0.57910049,1.02010226,0.16671018,-0.01584208,0.03144217,-0.00714663,0.0359257,-0.2500596,0.51238704,-0.25079927,0.60601288,3
5.699977,0.30426356,0.57934451,1.02004862,0.16700181,-0.01753308,0.0384833,-0.0101674,0.04349424,-0.45322552,0.23194061,-0.30681384,0.54234052,3
5.70831,0.30413133,0.57976663,1.01995158,0.16745467,-0.02184996,0.04040317,-0.01353508,0.04788565,-0.68144685,-0.21501957,-0.3057504,0.45361567,3
5.716644,0.30396929,0.58021271,1.01980722,0.16795075,-0.02906871,0.03565326,-0.0163532,0.04882183,-0.86765319,-0.68762994,-0.26095599,0.39360186,3
5.724977,0.30374941,0.58061051,1.01964164,0.1684345,-0.03873036,0.02489994,-0.01816638,0.04949813,-0.9364019,-1.00956035,-0.20716615,0.37079871,3
5.73331,0.3033573,0.58068848,1.0194757,0.16886735,-0.04835744,0.01248305,-0.0190676,0.05345879,-0.84660411,-1.06778395,-0.18149999,0.38163123,3
5.741643,0.3028678,0.58065093,1.01932466,0.16938099,-0.05576067,0.00210942,-0.01987584,0.05923471,-0.60520077,-0.83515716,-0.21624972,0.37524667,3
5.749977,0.30229995,0.58051145,1.01917243,0.16998522,-0.05955184,-0.00387134,-0.02146729,0.06342123,-0.23303781,-0.33706698,-0.31800541,0.26827458,3
5.75831,0.30180004,0.5805338,1.01899862,0.17051496,-0.05986059,-0.00514807,-0.02433429,0.06482245,0.20088227,0.3299537,-0.47302634,0.14834124,3
5.766644,0.30131936,0.5805226,1.01878464,0.17104124,-0.05665861,-0.00036717,-0.02910149,0.06369639,0.57432228,1.00233173,-0.70039827,0.25756842,3
5.774977,0.30087313,0.58052039,1.01852643,0.17155679,-0.04909744,0.01185541,-0.03542437,0.06169275,0.75678247,1.44585228,-1.02251852,0.60348207,3
5.78331,0.30041307,0.58047366,1.01822114,0.1721109,-0.03912822,0.03018034,-0.04393595,0.0661229,0.69536978,1.47963047,-1.37869465,0.99654776,3
5.791643,0.30008832,0.58075541,1.01782775,0.17269365,-0.03081721,0.04852255,-0.05693816,0.08090793,0.43504098,1.07497144,-1.68136966,1.35429144,3
5.799977,0.29994929,0.58135277,1.0173589,0.17346565,-0.02871108,0.05756938,-0.07449657,0.09842915,0.08108909,0.32938874,-1.91707003,1.62740791,3
5.80831,0.29988617,0.58221328,1.01670516,0.17454818,-0.03249181,0.05441807,-0.09321608,0.11272214,-0.26982898,-0.55619794,-2.09278083,1.74730706,3
5.816643,0.29966134,0.5827561,1.01580417,0.1756238,-0.0383015,0.04216807,-0.11054679,0.12436134,-0.47091806,-1.20518577,-2.21236467,1.79888046,3
5.824976,0.29915777,0.58287865,1.01471794,0.17682734,-0.04305827,0.02566467,-0.12775114,0.13723354,-0.46034324,-1.44290078,-2.33899808,1.96287847,3
5.83331,0.29860657,0.58276373,1.01357567,0.17810084,-0.04746724,0.00962261,-0.1468557,0.15463611,-0.32371759,-1.22415578,-2.5831933,2.31806421,3
5.841643,0.29824772,0.58280027,1.01239872,0.17933182,-0.04865368,0.00144542,-0.16911693,0.1759824,-0.19291154,-0.64063346,-2.97661138,2.82216215,3
5.849977,0.29800898,0.58291334,1.01099408,0.1807611,-0.04925211,-0.00364305,-0.19498783,0.20114496,-0.07850302,0.23177217,-3.4309299,3.36424518,3
5.85831,0.29761934,0.58294839,1.00923479,0.18256336,-0.04840095,0.00321986,-0.22587986,0.23102972,-0.01298749,1.06301677,-3.84222937,3.84584594,3
5.866643,0.29715782,0.58286792,1.00714278,0.18470718,-0.04927566,0.0147987,-0.26127324,0.26629081,-0.0430725,1.55970502,-4.17199564,4.23238754,3
5.874976,0.29651698,0.58261341,1.00483549,0.18711531,-0.0484695,0.03929988,-0.29877067,0.30521744,-0.08170772,1.70309258,-4.45210123,4.54320621,3
5.88331,0.29628947,0.58330309,1.00225687,0.18979424,-0.04984041,0.05618714,-0.33638552,0.34466836,-0.10054643,1.40663195,-4.68263054,4.76030159,3
5.891643,0.29587391,0.58378005,0.99933332,0.19278544,-0.051864,0.06664959,-0.3746441,0.38404459,-0.14451867,0.65236723,-4.80191708,4.81482792,3
5.899976,0.2956931,0.58528322,0.99599099,0.19645469,-0.05245289,0.06893364,-0.41644919,0.42536229,-0.21576911,-0.25751296,-4.85037947,4.78355646,3
5.908309,0.29492259,0.58512491,0.99234194,0.20018756,-0.05388192,0.06055916,-0.45954114,0.46663556,-0.24069133,-0.8293528,-4.87327766,4.7517457,3
5.916643,0.29444316,0.58579689,0.98837602,0.20423847,-0.0561922,0.04601378,-0.49966893,0.50491965,-0.37873596,-1.22431529,-4.74731874,4.62137127,3
5.924976,0.29398352,0.58572888,0.98399806,0.20864102,-0.05983227,0.03161145,-0.53902841,0.54325944,-0.71956503,-1.50729311,-4.32121468,4.25876522,3
5.93331,0.29367709,0.58632004,0.97932875,0.21335757,-0.06337549,0.02461264,-0.57598346,0.57998204,-1.13005853,-1.68429422,-3.59869766,3.65419245,3
5.941643,0.29319021,0.58657789,0.97437334,0.21834351,-0.07490844,0.01060609,-0.60679859,0.61149675,-1.44990063,-1.75617313,-2.51911092,2.69590497,3
5.949976,0.29242668,0.58653301,0.96907878,0.22369303,-0.09229191,-0.00526132,-0.62507164,0.63187027,-1.68168581,-1.89772809,-0.90254849,1.19784415,3
5.958309,0.29156363,0.58637089,0.96373022,0.22911321,-0.11095837,-0.02734195,-0.62889349,0.63919193,-1.77671552,-2.19277382,1.25111842,-0.79829299,3
5.966643,0.29054591,0.58600307,0.95824516,0.23470399,-0.12458255,-0.04215078,-0.61262494,0.62658346,-1.53797531,-2.40914631,3.6931777,-3.04969692,3
5.974976,0.2894077,0.58554572,0.95319879,0.2398973,-0.13663317,-0.06130958,-0.57065058,0.58997422,-0.91932434,-2.25003552,6.05940771,-5.30320644,3
5.983309,0.28826728,0.58513606,0.9483735,0.24487242,-0.14535873,-0.08496915,-0.50414765,0.53152025,-0.08678345,-1.60407233,7.93716049,-7.26279879,3
5.991642,0.28699771,0.58441919,0.94437027,0.24913289,-0.14514326,-0.10559899,-0.42114428,0.45779932,0.75890553,-0.63030744,8.82914925,-8.44445229,3
5.999976,0.28565997,0.58333004,0.94121087,0.25273255,-0.13182811,-0.10824187,-0.33475772,0.37570956,1.56646264,0.6520645,8.47331333,-8.54717445,3
6.008309,0.28445667,0.58201718,0.93897128,0.2555939,-0.11051937,-0.09022511,-0.25852486,0.29527989,2.24128366,2.08789968,6.99695969,-7.57048607,3
6.016643,0.28356665,0.58095872,0.93742305,0.25766984,-0.08803611,-0.06175841,-0.20549141,0.23192924,2.63575315,3.23291278,4.85506296,-5.71664,3
6.024976,0.28322995,0.58096564,0.93611503,0.25902051,-0.0653189,-0.02857875,-0.17802668,0.19177279,2.76340175,3.63293219,2.74213171,-3.55362892,3
6.033309,0.28285158,0.58122158,0.93478388,0.26042786,-0.04197614,0.00803533,-0.1729233,0.17812645,2.89780831,3.53969574,1.36232293,-1.78326488,3
6.041642,0.2824764,0.58145362,0.93333268,0.26194462,-0.01861371,0.03843442,-0.17798913,0.18304044,3.07946992,3.22549939,1.12135148,-0.81577837,3
6.049976,0.28220481,0.58154768,0.93172187,0.26358089,0.00624033,0.05910897,-0.17724109,0.18694174,3.11218143,2.57554102,1.96743965,-0.6921705,3
6.058309,0.28232479,0.5820235,0.93012863,0.26524797,0.03692046,0.08022102,-0.15840594,0.1813587,3.00715256,1.82965434,3.48818803,-0.91365689,3
6.066642,0.28294432,0.58299047,0.9286499,0.26712027,0.06458249,0.09409883,-0.11736917,0.16371013,2.7585156,1.18691945,5.08605623,-0.87369674,3
6.074975,0.28371659,0.58410114,0.92771238,0.26876616,0.08554105,0.09855727,-0.06068015,0.14391974,2.20648479,0.37757376,6.15866518,-0.4906376,3
6.083309,0.28465378,0.58516675,0.92749059,0.27020249,0.10227542,0.1010863,0.00151396,0.14380889,1.53428435,-0.40010113,6.294487,0.1941255,3
6.091642,0.28532687,0.58556038,0.92799222,0.27112964,0.11161312,0.09382464,0.06023789,0.15776297,1.07792437,-0.66793323,5.50445652,1.0572691,3
6.099976,0.28626484,0.58617425,0.92887872,0.27255881,0.1139845,0.07781477,0.10520739,0.1735402,0.65479231,-0.80066884,4.16646481,1.42364883,3
6.108309,0.28743142,0.58714294,0.92997718,0.2744312,0.11751311,0.06882695,0.1314538,0.18927911,0.14319976,-1.11589217,2.66177988,0.98733401,3
6.116642,0.28844634,0.58767045,0.93122524,0.27612412,0.1229917,0.07014422,0.14166412,0.20028952,-0.1069784,-1.05830538,1.25704229,0.35801747,3
6.124975,0.28942513,0.58815628,0.93250108,0.27780396,0.11891979,0.06166304,0.14385401,0.19656608,-0.08145827,-0.57354826,0.18767118,-0.1000088,3
6.133308,0.29035562,0.5884105,0.93372428,0.27936172,0.10995253,0.04457492,0.14098105,0.18426107,-0.20586431,-0.40957296,-0.44556162,-0.57525152,3
6.141642,0.29138014,0.5890702,0.93483257,0.2810089,0.10982081,0.0434609,0.13356143,0.17829221,-0.44623515,-0.5965448,-0.81076658,-1.04035401,3
6.149975,0.29217339,0.58930463,0.93593562,0.28238764,0.11358783,0.05217573,0.12427618,0.17626421,-0.4055374,-0.36633304,-1.12995386,-1.17498863,3
6.158309,0.29295769,0.58939326,0.93695515,0.28367701,0.10875864,0.04913111,0.11532055,0.16595523,-0.26824716,0.0810926,-1.41808462,-1.12943614,3
6.166642,0.29410604,0.59016412,0.93787396,0.28533748,0.09890685,0.03715232,0.10363144,0.14799438,-0.35998622,0.10652987,-1.65068293,-1.24938691,3
6.174975,0.29504916,0.59063047,0.93870288,0.28667691,0.09727278,0.04083054,0.08757745,0.13710922,-0.39956641,0.13333687,-1.86142647,-1.26914084,3
6.183309,0.2956965,0.59085655,0.93942827,0.28767508,0.09797315,0.04985412,0.06949631,0.13005348,-0.18120041,0.58472383,-1.98982155,-0.88534617,3
6.191642,0.2961823,0.59077573,0.93992233,0.28837267,0.09603152,0.05468212,0.05125722,0.12181744,-0.07967415,0.88160139,-1.90733874,-0.50445276,3
6.199975,0.29708669,0.59139633,0.94023848,0.28951415,0.09560295,0.06190802,0.03447368,0.11899984,-0.34120941,0.523655,-1.6201961,-0.61871082,3
6.208308,0.29811934,0.59228355,0.9403795,0.29088289,0.09555318,0.07107405,0.02134511,0.12098572,-0.69877458,-0.10124295,-1.22878468,-1.00154364,3
6.216641,0.29905105,0.59309036,0.94048971,0.29212028,0.0898636,0.07285386,0.01357084,0.11647883,-0.91937977,-0.59995341,-0.81008607,-1.26870263,3
6.224975,0.29965818,0.59356612,0.94056374,0.29289517,0.07562578,0.05789363,0.00995819,0.09576062,-0.9686079,-0.91832334,-0.41516528,-1.36263025,3
6.233308,0.30011201,0.5938893,0.94063467,0.29345679,0.06169344,0.03937379,0.0088251,0.07371742,-0.84600592,-1.02660394,-0.09980042,-1.27303231,3
6.241642,0.30054796,0.59416091,0.94071358,0.29397646,0.05560003,0.02962422,0.00907842,0.06365042,-0.53905636,-0.7869339,0.12514336,-0.85810769,3
6.249975,0.30096292,0.59429455,0.94077027,0.29441607,0.05720132,0.02986503,0.011133,0.06548171,-0.165233,-0.30241448,0.31710288,-0.23373139,3
6.258308,0.30144227,0.59446108,0.94085652,0.29493079,0.06002003,0.03287209,0.01433319,0.06991723,0.03020373,0.00551125,0.49782541,0.16269258,3
6.266642,0.30199492,0.59478652,0.94097692,0.29558334,0.0612619,0.03514185,0.01910515,0.07316404,-0.03304089,-0.03749041,0.62530291,0.17103852,3
6.274975,0.30256441,0.59520108,0.94116706,0.29631296,0.06012017,0.03491356,0.02583097,0.07416624,-0.22978637,-0.26682463,0.67065412,-0.02231003,3
6.283308,0.30307978,0.59558201,0.94139755,0.29699403,0.05649977,0.03032875,0.03283514,0.07204307,-0.42579564,-0.48722067,0.64534229,-0.21748488,3
6.291641,0.30350533,0.59576845,0.94170171,0.29754934,0.05174866,0.02357135,0.03841237,0.06862246,-0.54266435,-0.57050925,0.53603506,-0.33942187,3
6.299974,0.30387813,0.59584326,0.94208086,0.29808629,0.04624326,0.01695342,0.04192965,0.06468348,-0.48653752,-0.35807058,0.34304383,-0.30201072,3
6.308308,0.30425048,0.59590274,0.94247091,0.29862881,0.04064874,0.01236265,0.04415351,0.06127551,-0.24736001,0.15237215,0.12505145,-0.03714055,3
6.316641,0.30461162,0.59605092,0.94284773,0.29917136,0.03774032,0.01393145,0.04439551,0.05991142,0.06881224,0.72863096,-0.05781312,0.36087605,3
6.324975,0.30488876,0.59617668,0.94319093,0.29963005,0.04065679,0.02517174,0.04251259,0.06398368,0.3813245,1.19879377,-0.20406994,0.74279243,3
6.333308,0.30512106,0.59628737,0.94356143,0.30008113,0.04806985,0.04241126,0.03953652,0.07531641,0.64201123,1.4944706,-0.33570179,1.04121256,3
6.341641,0.30547982,0.59660596,0.94389367,0.30066472,0.0556501,0.05753004,0.03645077,0.08795054,0.72713292,1.44509184,-0.43161362,1.11510348,3
6.349975,0.30609363,0.59731281,0.94418585,0.30164543,0.0621819,0.0691214,0.03289951,0.09862421,0.53295147,0.91837382,-0.47031814,0.74331671,3
6.358308,0.30678156,0.59815645,0.94442374,0.30275968,0.06733772,0.07704467,0.02817583,0.1061326,0.16321228,0.11201899,-0.45042443,0.02565126,3
6.366641,0.30734354,0.59881908,0.94464594,0.30365649,0.06815938,0.07646651,0.02352605,0.10510139,-0.21711466,-0.68122596,-0.3631323,-0.70436722,3
6.374974,0.30782497,0.59934658,0.9448356,0.30439541,0.06267156,0.06396557,0.02015301,0.09179032,-0.56489736,-1.369012,-0.19339602,-1.2714926,3
6.383307,0.30832943,0.5998522,0.94496876,0.30512196,0.05430839,0.04517514,0.01923807,0.07321405,-0.82678735,-1.82747114,0.03829744,-1.52466381,3
6.391641,0.3088457,0.60028994,0.94508862,0.30580935,0.04589337,0.02621303,0.0209237,0.05684299,-0.85591954,-1.78405619,0.26634547,-1.33112943,3
6.399974,0.3092117,0.60042495,0.94523257,0.30622518,0.03788099,0.00925902,0.02480517,0.04621683,-0.61634094,-1.20202911,0.41195244,-0.79832989,3
6.408308,0.30943426,0.60030621,0.94547504,0.30657506,0.03173185,-0.00153363,0.03001106,0.0437027,-0.25488505,-0.39937705,0.42477602,-0.16409709,3
6.416641,0.30956575,0.60007453,0.94577932,0.30697948,0.03116233,0.0001055,0.03478064,0.04669898,0.10806715,0.35581282,0.31913149,0.38825262,3
6.424974,0.30977458,0.59998351,0.94610882,0.30738005,0.03616586,0.01196389,0.03722504,0.05326169,0.41856113,0.93428296,0.14311771,0.72306615,3
6.433308,0.31011564,0.6001876,0.94644356,0.30789968,0.04292773,0.02572606,0.03676549,0.06209929,0.58282429,1.15959513,-0.05401272,0.7943067,3
6.441641,0.31060898,0.60066658,0.94674647,0.30865106,0.04907509,0.03691927,0.03459169,0.07048391,0.52084005,0.94774401,-0.22244611,0.6267944,3
6.449974,0.31107706,0.60109419,0.94702649,0.30934414,0.05344025,0.04398483,0.03185702,0.07619314,0.30553213,0.5108099,-0.3209855,0.30168867,3
6.458307,0.31149408,0.60140061,0.94726855,0.30991545,0.05516551,0.04570383,0.02880764,0.07721369,0.06087704,0.10972823,-0.34542373,-0.04837637,3
6.46664,0.31191206,0.60167837,0.94749331,0.31046534,0.05354188,0.04232603,0.02555559,0.07287876,-0.17725934,-0.2019292,-0.32787234,-0.37144205,3
6.474974,0.31239581,0.60208732,0.94770908,0.31113452,0.05045494,0.0380607,0.02264509,0.06713507,-0.41788071,-0.4587675,-0.28821221,-0.67461789,3
6.483307,0.31288379,0.60251153,0.94787931,0.31180313,0.0466289,0.03479435,0.02052792,0.06169519,-0.59966105,-0.57578105,-0.22183108,-0.84657395,3
6.491641,0.31324211,0.60276026,0.94802767,0.31226385,0.04119293,0.03022683,0.01894839,0.05449368,-0.65375924,-0.47311708,-0.13245204,-0.79049045,3
6.499974,0.31352055,0.60291255,0.94816405,0.31260929,0.03341331,0.02315292,0.0180567,0.04448091,-0.60570198,-0.22928663,-0.04248288,-0.57010466,3
6.508307,0.31374967,0.60305017,0.9483164,0.31291693,0.02693098,0.0196714,0.01810796,0.03794917,-0.48139051,0.10220859,0.03546025,-0.22656651,3
6.516641,0.31396577,0.60321188,0.94847506,0.31323001,0.02398977,0.02326915,0.01907893,0.03848335,-0.26857585,0.53227276,0.10128336,0.24842648,3
6.524974,0.31411412,0.6033622,0.94863105,0.31349257,0.02372692,0.03177954,0.02040812,0.04460265,-0.02079156,0.93615067,0.14236671,0.72000843,3
6.533307,0.31429946,0.60363692,0.94879693,0.31386316,0.02508352,0.04287975,0.02183565,0.05426465,0.13007796,1.07810545,0.14339446,0.93516147,3
6.54164,0.31449839,0.60404164,0.94899058,0.31435394,0.02749305,0.0543072,0.02326498,0.06516439,0.13119611,0.89173096,0.11452648,0.807446,3
6.549973,0.31477219,0.6046055,0.94919223,0.3150124,0.02991271,0.06320144,0.02425501,0.07401013,0.00453779,0.45596722,0.08054426,0.40366086,3
